Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
179000;826852;3373180;0.042598;quickSort
179500;840284;3222957;0.042728;quickSort
180000;848974;3062144;0.042915;quickSort
180500;848030;3180675;0.043227;quickSort
181000;846987;3206573;0.043072;quickSort
181500;851022;3167356;0.043129;quickSort
182000;849637;3335380;0.043428;quickSort
182500;856378;3197245;0.043621;quickSort
183000;860885;3314109;0.044111;quickSort
183500;862792;3241757;0.043897;quickSort
184000;857148;3430833;0.044098;quickSort
184500;869395;3168609;0.045201;quickSort
185000;873436;3168219;0.044299;quickSort
185500;875535;3201055;0.044426;quickSort
186000;879624;3144623;0.044493;quickSort
186500;868789;3578949;0.044849;quickSort
187000;876918;3369980;0.044733;quickSort
187500;883690;3275543;0.044692;quickSort
188000;886564;3314448;0.045060;quickSort
188500;893433;3220897;0.045190;quickSort
189000;889968;3307591;0.045151;quickSort
189500;885749;3527066;0.045488;quickSort
190000;901469;3218063;0.046494;quickSort
190500;896994;3434895;0.045688;quickSort
191000;899805;3470862;0.046042;quickSort
191500;907286;3303791;0.046124;quickSort
192000;904635;3389548;0.045873;quickSort
192500;905714;3376087;0.045650;quickSort
193000;914385;3436482;0.046633;quickSort
193500;907601;3536163;0.046464;quickSort
194000;914355;3488455;0.046627;quickSort
194500;916289;3516374;0.046540;quickSort
195000;924058;3372304;0.046863;quickSort
195500;928992;3307777;0.046837;quickSort
196000;924010;3551813;0.046986;quickSort
196500;931441;3401476;0.047039;quickSort
197000;929357;3604475;0.047532;quickSort
197500;933520;3484927;0.047189;quickSort
198000;934742;3525140;0.047294;quickSort
198500;932410;3803414;0.048181;quickSort
199000;936214;3735792;0.047888;quickSort
199500;955439;3309571;0.047948;quickSort
200000;952166;3451930;0.049891;quickSort
200500;942647;3813076;0.048285;quickSort
201000;958407;3379473;0.048085;quickSort
201500;962799;3459344;0.048476;quickSort
202000;951356;3729881;0.048710;quickSort
202500;959608;3656314;0.048567;quickSort
203000;960089;3667740;0.048813;quickSort
203500;966629;3718110;0.049239;quickSort
204000;973584;3576833;0.049193;quickSort
204500;977776;3577803;0.049305;quickSort
205000;967833;3853267;0.050230;quickSort
205500;975783;3696801;0.049428;quickSort
206000;982290;3603511;0.049481;quickSort
206500;971318;3927839;0.049639;quickSort
207000;986329;3679525;0.049867;quickSort
