Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
301500;5224621;5827620;0.243576;heapSort
302000;5233781;5837780;0.225570;heapSort
302500;5243093;5848092;0.210380;heapSort
303000;5252305;5858304;0.230208;heapSort
303500;5261887;5868886;0.207418;heapSort
304000;5271889;5879888;0.217098;heapSort
304500;5280512;5889511;0.216427;heapSort
305000;5290402;5900401;0.269578;heapSort
305500;5299512;5910511;0.227253;heapSort
306000;5309516;5921515;0.222118;heapSort
306500;5319273;5932272;0.213829;heapSort
307000;5327881;5941880;0.214921;heapSort
307500;5337486;5952485;0.210114;heapSort
308000;5346632;5962631;0.211994;heapSort
308500;5356754;5973753;0.216011;heapSort
309000;5366470;5984469;0.217059;heapSort
309500;5375709;5994708;0.212953;heapSort
310000;5384660;6004659;0.219656;heapSort
310500;5394397;6015396;0.236498;heapSort
311000;5404774;6026773;0.222286;heapSort
311500;5413169;6036168;0.213904;heapSort
312000;5422556;6046555;0.207655;heapSort
312500;5431290;6056289;0.227829;heapSort
313000;5441967;6067966;0.232385;heapSort
313500;5451180;6078179;0.228143;heapSort
314000;5460759;6088758;0.212530;heapSort
314500;5470121;6099120;0.238127;heapSort
315000;5479371;6109370;0.230225;heapSort
315500;5489112;6120111;0.234596;heapSort
316000;5498036;6130035;0.261026;heapSort
316500;5507974;6140973;0.243137;heapSort
317000;5517784;6151783;0.234569;heapSort
317500;5527353;6162352;0.237398;heapSort
318000;5536566;6172565;0.217753;heapSort
318500;5545834;6182833;0.241815;heapSort
319000;5555725;6193724;0.236703;heapSort
319500;5564611;6203610;0.233026;heapSort
320000;5574555;6214554;0.212817;heapSort
320500;5584116;6225115;0.214607;heapSort
321000;5593418;6235417;0.234359;heapSort
321500;5602549;6245548;0.238665;heapSort
322000;5611691;6255690;0.220453;heapSort
322500;5622099;6267098;0.226821;heapSort
323000;5631602;6277601;0.219504;heapSort
323500;5640820;6287819;0.243351;heapSort
324000;5650015;6298014;0.221723;heapSort
324500;5660174;6309173;0.235367;heapSort
325000;5669570;6319569;0.239908;heapSort
325500;5679367;6330366;0.230876;heapSort
326000;5688212;6340211;0.241685;heapSort
326500;5697952;6350951;0.239325;heapSort
327000;5705904;6359903;0.252835;heapSort
327500;5716990;6371989;0.223826;heapSort
328000;5726401;6382400;0.220196;heapSort
328500;5736191;6393190;0.233917;heapSort
329000;5745266;6403265;0.227841;heapSort
329500;5754653;6413652;0.234152;heapSort
330000;5763625;6423624;0.238006;heapSort
330500;5773532;6434531;0.232961;heapSort
331000;5783174;6445173;0.225923;heapSort
331500;5791901;6454900;0.236447;heapSort
332000;5802122;6466121;0.240457;heapSort
332500;5811651;6476650;0.244819;heapSort
333000;5820091;6486090;0.230178;heapSort
333500;5830624;6497623;0.245048;heapSort
334000;5839422;6507421;0.234597;heapSort
334500;5849427;6518426;0.227781;heapSort
335500;5867850;6538849;0.247918;heapSort
336000;5877384;6549383;0.274164;heapSort
336500;5887557;6560556;0.240118;heapSort
337000;5896777;6570776;0.250523;heapSort
337500;5906931;6581930;0.233195;heapSort
338000;5916399;6592398;0.247511;heapSort
338500;5925368;6602367;0.228254;heapSort
339000;5935152;6613151;0.233167;heapSort
339500;5944456;6623455;0.250076;heapSort
340000;5953659;6633658;0.268815;heapSort
340500;5963759;6644758;0.255942;heapSort
341000;5973532;6655531;0.274878;heapSort
341500;5983517;6666516;0.255229;heapSort
342000;5992839;6676838;0.293721;heapSort
342500;6002254;6687253;0.250420;heapSort
343000;6010222;6696221;0.277006;heapSort
343500;6019945;6706944;0.257668;heapSort
344000;6030137;6718136;0.270572;heapSort
344500;6039774;6728773;0.278820;heapSort
345000;6048940;6738939;0.252441;heapSort
345500;6058624;6749623;0.268830;heapSort
346000;6066730;6758729;0.257491;heapSort
346500;6077145;6770144;0.254305;heapSort
347000;6087028;6781027;0.263653;heapSort
347500;6097351;6792350;0.269989;heapSort
348000;6105875;6801874;0.257621;heapSort
348500;6115027;6812026;0.258074;heapSort
349000;6124170;6822169;0.268852;heapSort
349500;6134230;6833229;0.272611;heapSort
350000;6143756;6843755;0.257785;heapSort
350500;6153910;6854909;0.273331;heapSort
351000;6163371;6865370;0.256183;heapSort
351500;6172600;6875599;0.276337;heapSort
352000;6181977;6885976;0.246237;heapSort
352500;6191944;6896943;0.261903;heapSort
353000;6200941;6906940;0.276056;heapSort
353500;6210715;6917714;0.252753;heapSort
354000;6219725;6927724;0.284568;heapSort
354500;6230469;6939468;0.280142;heapSort
355000;6240238;6950237;0.304519;heapSort
355500;6248730;6959729;0.302050;heapSort
356000;6258488;6970487;0.271099;heapSort
356500;6268112;6981111;0.306677;heapSort
357000;6277266;6991265;0.362412;heapSort
357500;6287138;7002137;0.329741;heapSort
358000;6296698;7012697;0.325217;heapSort
358500;6306159;7023158;0.335087;heapSort
359000;6315754;7033753;0.300027;heapSort
359500;6325172;7044171;0.292413;heapSort
360000;6334618;7054617;0.293510;heapSort
360500;6344379;7065378;0.272551;heapSort
361000;6353659;7075658;0.273872;heapSort
361500;6363500;7086499;0.277823;heapSort
362000;6373300;7097299;0.267882;heapSort
362500;6382625;7107624;0.262596;heapSort
363000;6392283;7118282;0.260165;heapSort
363500;6401213;7128212;0.294807;heapSort
364000;6410639;7138638;0.280498;heapSort
364500;6420718;7149717;0.270136;heapSort
365000;6430483;7160482;0.279983;heapSort
365500;6440468;7171467;0.274569;heapSort
366000;6449228;7181227;0.257380;heapSort
366500;6459196;7192195;0.257033;heapSort
367000;6468540;7202539;0.275276;heapSort
367500;6478167;7213166;0.263776;heapSort
368000;6488752;7224751;0.279910;heapSort
368500;6498058;7235057;0.260453;heapSort
369000;6506791;7244790;0.266130;heapSort
369500;6516310;7255309;0.261010;heapSort
370000;6526134;7266133;0.296404;heapSort
370500;6536143;7277142;0.271283;heapSort
371000;6544672;7286671;0.269533;heapSort
371500;6554481;7297480;0.260266;heapSort
372000;6564710;7308709;0.295917;heapSort
372500;6573390;7318389;0.297846;heapSort
373000;6583756;7329755;0.281187;heapSort
373500;6592229;7339228;0.283597;heapSort
374000;6602824;7350823;0.261377;heapSort
374500;6610309;7359308;0.284875;heapSort
375000;6620914;7370913;0.286505;heapSort
375500;6631338;7382337;0.264655;heapSort
376000;6640712;7392711;0.255747;heapSort
376500;6650492;7403491;0.276971;heapSort
377000;6660023;7414022;0.265484;heapSort
377500;6669544;7424543;0.287844;heapSort
378000;6678731;7434730;0.278881;heapSort
378500;6688162;7445161;0.272699;heapSort
379000;6698233;7456232;0.269369;heapSort
379500;6706263;7465262;0.289951;heapSort
380000;6715902;7475901;0.282828;heapSort
380500;6726397;7487396;0.263174;heapSort
381000;6736809;7498808;0.272823;heapSort
381500;6746820;7509819;0.296351;heapSort
382000;6755381;7519380;0.283938;heapSort
382500;6764610;7529609;0.263653;heapSort
383000;6773446;7539445;0.278340;heapSort
383500;6784109;7551108;0.282870;heapSort
384000;6793563;7561562;0.275422;heapSort
384500;6803064;7572063;0.273107;heapSort
385000;6812328;7582327;0.294111;heapSort
385500;6821643;7592642;0.299487;heapSort
386000;6831219;7603218;0.304135;heapSort
386500;6842463;7615462;0.274657;heapSort
387000;6850127;7624126;0.272627;heapSort
387500;6860967;7635966;0.301418;heapSort
