Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
83100;0;1246523;0.010856;shellSort
83200;0;1248020;0.010572;shellSort
83300;0;1249523;0.010900;shellSort
83400;0;1251023;0.010811;shellSort
83500;0;1252523;0.011182;shellSort
83600;0;1254022;0.010894;shellSort
83700;0;1255525;0.011201;shellSort
83800;0;1257024;0.010903;shellSort
83900;0;1258526;0.011221;shellSort
84000;0;1260020;0.010994;shellSort
84100;0;1261521;0.012710;shellSort
84200;0;1263023;0.011031;shellSort
84300;0;1264523;0.012136;shellSort
84400;0;1266023;0.011050;shellSort
84500;0;1267522;0.012632;shellSort
84600;0;1269024;0.013973;shellSort
84700;0;1270525;0.016180;shellSort
84800;0;1272022;0.012841;shellSort
84900;0;1273524;0.010771;shellSort
85000;0;1275021;0.012017;shellSort
85100;0;1276524;0.010883;shellSort
85200;0;1278023;0.010835;shellSort
85300;0;1279524;0.011019;shellSort
85400;0;1281024;0.011162;shellSort
85500;0;1282527;0.011470;shellSort
85600;0;1284023;0.011900;shellSort
85800;0;1287024;0.011196;shellSort
85900;0;1288525;0.012357;shellSort
86000;0;1290026;0.013011;shellSort
86100;0;1291522;0.011513;shellSort
86200;0;1293023;0.013399;shellSort
86300;0;1294523;0.012179;shellSort
86400;0;1296021;0.011747;shellSort
86500;0;1297524;0.012781;shellSort
86600;0;1299022;0.011253;shellSort
86700;0;1300524;0.011393;shellSort
86800;0;1302022;0.011277;shellSort
86900;0;1303525;0.011755;shellSort
87000;0;1305025;0.013190;shellSort
87100;0;1306524;0.012221;shellSort
87200;0;1308022;0.011171;shellSort
87300;0;1309522;0.011511;shellSort
87400;0;1311024;0.012455;shellSort
87500;0;1312525;0.011915;shellSort
87600;0;1314023;0.012095;shellSort
87700;0;1315524;0.012677;shellSort
87800;0;1317026;0.011705;shellSort
87900;0;1318526;0.015274;shellSort
88000;0;1320024;0.011538;shellSort
88100;0;1321522;0.013000;shellSort
88200;0;1323022;0.014357;shellSort
88300;0;1324525;0.011418;shellSort
88400;0;1326023;0.013650;shellSort
88500;0;1327525;0.014007;shellSort
88600;0;1329023;0.011451;shellSort
88700;0;1330526;0.012656;shellSort
88800;0;1332024;0.015572;shellSort
88900;0;1333524;0.012185;shellSort
89000;0;1335025;0.012058;shellSort
89100;0;1336523;0.014909;shellSort
89200;0;1338024;0.012154;shellSort
89300;0;1339525;0.015094;shellSort
89400;0;1341025;0.013738;shellSort
89500;0;1342526;0.013400;shellSort
89600;0;1344022;0.011557;shellSort
89700;0;1345525;0.014451;shellSort
89800;0;1347025;0.011341;shellSort
89900;0;1348526;0.012747;shellSort
90000;0;1350025;0.012356;shellSort
90100;0;1351528;0.014126;shellSort
90200;0;1353022;0.011978;shellSort
90300;0;1354524;0.013911;shellSort
90400;0;1356021;0.014997;shellSort
90500;0;1357522;0.012809;shellSort
90600;0;1359024;0.011909;shellSort
90700;0;1360523;0.013246;shellSort
90800;0;1362023;0.012296;shellSort
90900;0;1363523;0.011732;shellSort
91000;0;1365025;0.013166;shellSort
91100;0;1366526;0.012173;shellSort
91200;0;1368021;0.012393;shellSort
91300;0;1369523;0.012176;shellSort
91400;0;1371022;0.013452;shellSort
91500;0;1372525;0.013000;shellSort
91600;0;1374024;0.012570;shellSort
91700;0;1375524;0.012415;shellSort
91800;0;1377024;0.011957;shellSort
91900;0;1378527;0.012200;shellSort
92000;0;1380024;0.011591;shellSort
92100;0;1381525;0.011654;shellSort
92200;0;1383022;0.013073;shellSort
92300;0;1384523;0.011879;shellSort
92400;0;1386024;0.012302;shellSort
92500;0;1387524;0.013652;shellSort
92600;0;1389025;0.012937;shellSort
92700;0;1390524;0.014850;shellSort
92800;0;1392022;0.015738;shellSort
92900;0;1393525;0.014387;shellSort
93000;0;1395024;0.013376;shellSort
93100;0;1396526;0.013495;shellSort
93200;0;1398022;0.014370;shellSort
93300;0;1399525;0.013953;shellSort
93400;0;1401025;0.012026;shellSort
93500;0;1402526;0.011850;shellSort
93600;0;1404024;0.016102;shellSort
93700;0;1405523;0.013281;shellSort
93800;0;1407025;0.014454;shellSort
93900;0;1408526;0.012609;shellSort
94000;0;1410025;0.015953;shellSort
94100;0;1411526;0.014697;shellSort
94200;0;1413028;0.012916;shellSort
94300;0;1414524;0.013482;shellSort
94400;0;1416022;0.014120;shellSort
94500;0;1417523;0.013563;shellSort
94600;0;1419023;0.012363;shellSort
94700;0;1420526;0.012717;shellSort
94800;0;1422023;0.012127;shellSort
94900;0;1423525;0.012218;shellSort
95000;0;1425024;0.012289;shellSort
95100;0;1426527;0.014386;shellSort
95200;0;1428025;0.014853;shellSort
95300;0;1429523;0.015067;shellSort
95400;0;1431024;0.017668;shellSort
95500;0;1432524;0.013611;shellSort
95600;0;1434025;0.014596;shellSort
95700;0;1435526;0.013460;shellSort
95800;0;1437025;0.012723;shellSort
95900;0;1438526;0.012396;shellSort
96000;0;1440023;0.016082;shellSort
96100;0;1441526;0.016020;shellSort
96200;0;1443026;0.012310;shellSort
96300;0;1444524;0.013990;shellSort
96400;0;1446023;0.013003;shellSort
96500;0;1447526;0.016074;shellSort
96600;0;1449025;0.013956;shellSort
96700;0;1450527;0.015257;shellSort
96800;0;1452023;0.019628;shellSort
96900;0;1453524;0.017069;shellSort
97000;0;1455026;0.015018;shellSort
97100;0;1456526;0.015282;shellSort
97200;0;1458026;0.014210;shellSort
97300;0;1459524;0.012904;shellSort
97400;0;1461026;0.013058;shellSort
97500;0;1462527;0.012587;shellSort
97600;0;1464024;0.014631;shellSort
97700;0;1465526;0.017066;shellSort
97800;0;1467024;0.015137;shellSort
97900;0;1468527;0.013010;shellSort
98000;0;1470026;0.012700;shellSort
98100;0;1471527;0.014684;shellSort
98200;0;1473027;0.012962;shellSort
98300;0;1474530;0.013836;shellSort
98400;0;1476020;0.012859;shellSort
98500;0;1477521;0.016770;shellSort
98600;0;1479021;0.013143;shellSort
98700;0;1480522;0.012975;shellSort
98800;0;1482023;0.015707;shellSort
98900;0;1483522;0.013500;shellSort
99000;0;1485023;0.014846;shellSort
99100;0;1486523;0.015021;shellSort
99200;0;1488021;0.012603;shellSort
99300;0;1489524;0.014627;shellSort
99400;0;1491021;0.014062;shellSort
99500;0;1492523;0.013065;shellSort
99600;0;1494021;0.014112;shellSort
99700;0;1495524;0.013550;shellSort
99800;0;1497024;0.015009;shellSort
99900;0;1498524;0.015227;shellSort
100000;0;1500022;0.015220;shellSort
100100;0;1501522;0.013962;shellSort
100200;0;1503024;0.013907;shellSort
100300;0;1504525;0.013250;shellSort
100400;0;1506021;0.018596;shellSort
100500;0;1507522;0.013165;shellSort
100600;0;1509024;0.013380;shellSort
100700;0;1510524;0.013217;shellSort
100800;0;1512022;0.014656;shellSort
100900;0;1513522;0.013730;shellSort
101000;0;1515022;0.013278;shellSort
101100;0;1516525;0.014504;shellSort
101200;0;1518023;0.018334;shellSort
101300;0;1519525;0.013911;shellSort
101400;0;1521022;0.015167;shellSort
101500;0;1522525;0.018646;shellSort
101600;0;1524023;0.016917;shellSort
101700;0;1525523;0.017488;shellSort
101800;0;1527024;0.016014;shellSort
101900;0;1528523;0.015079;shellSort
102000;0;1530024;0.013005;shellSort
102100;0;1531525;0.013949;shellSort
102200;0;1533025;0.013349;shellSort
102300;0;1534526;0.015370;shellSort
102400;0;1536019;0.015288;shellSort
102500;0;1537522;0.016633;shellSort
102600;0;1539022;0.017218;shellSort
102700;0;1540523;0.015197;shellSort
102800;0;1542022;0.015379;shellSort
102900;0;1543525;0.015607;shellSort
103000;0;1545023;0.017403;shellSort
103100;0;1546525;0.013634;shellSort
103200;0;1548022;0.013532;shellSort
103300;0;1549523;0.016146;shellSort
103400;0;1551025;0.013478;shellSort
103500;0;1552523;0.014221;shellSort
103600;0;1554023;0.015550;shellSort
103700;0;1555523;0.016031;shellSort
103800;0;1557025;0.015684;shellSort
103900;0;1558526;0.016187;shellSort
104000;0;1560022;0.014633;shellSort
104100;0;1561524;0.013396;shellSort
104200;0;1563023;0.016451;shellSort
104300;0;1564526;0.017986;shellSort
104400;0;1566025;0.013545;shellSort
104500;0;1567523;0.014044;shellSort
104700;0;1570526;0.014137;shellSort
104800;0;1572023;0.016587;shellSort
104900;0;1573524;0.017203;shellSort
105000;0;1575023;0.023018;shellSort
105100;0;1576524;0.021757;shellSort
105200;0;1578025;0.015752;shellSort
105300;0;1579525;0.015496;shellSort
105400;0;1581026;0.014758;shellSort
105500;0;1582524;0.015581;shellSort
105600;0;1584022;0.017508;shellSort
105700;0;1585525;0.015317;shellSort
105800;0;1587024;0.017500;shellSort
105900;0;1588526;0.017431;shellSort
106000;0;1590023;0.013879;shellSort
106100;0;1591526;0.015246;shellSort
106200;0;1593026;0.014068;shellSort
106300;0;1594527;0.013466;shellSort
106400;0;1596025;0.014622;shellSort
106500;0;1597520;0.017440;shellSort
106600;0;1599022;0.016908;shellSort
106700;0;1600523;0.013615;shellSort
106800;0;1602022;0.014147;shellSort
106900;0;1603523;0.013568;shellSort
107000;0;1605025;0.013869;shellSort
107100;0;1606524;0.016222;shellSort
107200;0;1608022;0.018276;shellSort
107300;0;1609523;0.016960;shellSort
107400;0;1611023;0.016803;shellSort
107500;0;1612526;0.016084;shellSort
107600;0;1614022;0.015060;shellSort
107700;0;1615524;0.017428;shellSort
107800;0;1617023;0.018144;shellSort
107900;0;1618526;0.014157;shellSort
108000;0;1620024;0.014011;shellSort
108100;0;1621523;0.014024;shellSort
108200;0;1623024;0.014246;shellSort
108300;0;1624524;0.022591;shellSort
108400;0;1626025;0.015815;shellSort
108500;0;1627526;0.017181;shellSort
108600;0;1629023;0.014367;shellSort
108700;0;1630524;0.014034;shellSort
108800;0;1632021;0.014078;shellSort
108900;0;1633524;0.015689;shellSort
109000;0;1635024;0.015253;shellSort
109100;0;1636524;0.016426;shellSort
109200;0;1638023;0.016276;shellSort
109300;0;1639526;0.014026;shellSort
109400;0;1641025;0.017560;shellSort
109500;0;1642527;0.014875;shellSort
109600;0;1644022;0.016392;shellSort
109700;0;1645523;0.016081;shellSort
109800;0;1647025;0.016591;shellSort
109900;0;1648525;0.016171;shellSort
110000;0;1650025;0.018888;shellSort
110100;0;1651524;0.013999;shellSort
110200;0;1653026;0.013929;shellSort
110300;0;1654527;0.015654;shellSort
110400;0;1656024;0.015298;shellSort
110500;0;1657526;0.015036;shellSort
110600;0;1659021;0.014446;shellSort
110700;0;1660524;0.019006;shellSort
110800;0;1662023;0.017012;shellSort
110900;0;1663524;0.015222;shellSort
111000;0;1665024;0.016723;shellSort
111100;0;1666527;0.019012;shellSort
111200;0;1668023;0.014977;shellSort
111300;0;1669524;0.014191;shellSort
111400;0;1671024;0.015514;shellSort
111500;0;1672525;0.016637;shellSort
111600;0;1674026;0.019223;shellSort
111700;0;1675524;0.015365;shellSort
111800;0;1677025;0.018069;shellSort
111900;0;1678525;0.021191;shellSort
112000;0;1680023;0.015645;shellSort
112100;0;1681526;0.014280;shellSort
112200;0;1683024;0.017001;shellSort
112300;0;1684526;0.018430;shellSort
112400;0;1686024;0.016393;shellSort
112500;0;1687527;0.015860;shellSort
112600;0;1689027;0.017279;shellSort
112700;0;1690525;0.016726;shellSort
112800;0;1692023;0.015730;shellSort
112900;0;1693523;0.019288;shellSort
113000;0;1695025;0.020028;shellSort
113100;0;1696526;0.019407;shellSort
113200;0;1698024;0.016505;shellSort
113300;0;1699525;0.016683;shellSort
113400;0;1701027;0.015506;shellSort
113500;0;1702527;0.016980;shellSort
113600;0;1704025;0.015332;shellSort
113700;0;1705524;0.015141;shellSort
113800;0;1707024;0.016014;shellSort
113900;0;1708527;0.016294;shellSort
114000;0;1710025;0.014353;shellSort
114100;0;1711527;0.015010;shellSort
114200;0;1713025;0.017302;shellSort
114300;0;1714528;0.016707;shellSort
114400;0;1716026;0.014860;shellSort
114500;0;1717526;0.016828;shellSort
114600;0;1719027;0.017035;shellSort
114700;0;1720521;0.019092;shellSort
114800;0;1722022;0.015674;shellSort
114900;0;1723523;0.014625;shellSort
115000;0;1725023;0.014450;shellSort
115100;0;1726524;0.015286;shellSort
115200;0;1728020;0.014694;shellSort
115300;0;1729523;0.014302;shellSort
115400;0;1731023;0.016185;shellSort
115500;0;1732524;0.017862;shellSort
115600;0;1734023;0.015923;shellSort
115700;0;1735526;0.014840;shellSort
115800;0;1737023;0.014942;shellSort
115900;0;1738525;0.016071;shellSort
116000;0;1740022;0.016936;shellSort
116100;0;1741523;0.017309;shellSort
116200;0;1743025;0.015350;shellSort
116300;0;1744524;0.014928;shellSort
116400;0;1746024;0.017815;shellSort
116500;0;1747524;0.016661;shellSort
116600;0;1749026;0.018052;shellSort
116700;0;1750527;0.016532;shellSort
116800;0;1752021;0.015116;shellSort
116900;0;1753523;0.015300;shellSort
117000;0;1755022;0.014931;shellSort
117100;0;1756525;0.017546;shellSort
117200;0;1758024;0.018042;shellSort
117300;0;1759524;0.014859;shellSort
117400;0;1761024;0.015376;shellSort
117500;0;1762527;0.019674;shellSort
117600;0;1764024;0.019544;shellSort
117700;0;1765525;0.016196;shellSort
117800;0;1767023;0.018427;shellSort
117900;0;1768524;0.016208;shellSort
118000;0;1770025;0.016837;shellSort
118100;0;1771525;0.017150;shellSort
118200;0;1773026;0.014969;shellSort
118300;0;1774525;0.016146;shellSort
118400;0;1776023;0.019929;shellSort
118500;0;1777526;0.019807;shellSort
118600;0;1779025;0.020265;shellSort
118700;0;1780527;0.018158;shellSort
118800;0;1782021;0.019618;shellSort
118900;0;1783524;0.017277;shellSort
119000;0;1785024;0.015533;shellSort
119100;0;1786525;0.018875;shellSort
119200;0;1788023;0.020512;shellSort
119300;0;1789522;0.019907;shellSort
119400;0;1791024;0.015827;shellSort
119500;0;1792525;0.017902;shellSort
119600;0;1794024;0.018938;shellSort
119700;0;1795525;0.025019;shellSort
119800;0;1797027;0.017806;shellSort
119900;0;1798525;0.017604;shellSort
120000;0;1800023;0.016895;shellSort
120100;0;1801524;0.019389;shellSort
120300;0;1804527;0.015532;shellSort
120400;0;1806024;0.015490;shellSort
120500;0;1807526;0.018025;shellSort
120600;0;1809025;0.018690;shellSort
120700;0;1810528;0.020212;shellSort
120800;0;1812026;0.017950;shellSort
120900;0;1813523;0.016438;shellSort
121000;0;1815024;0.017882;shellSort
121100;0;1816524;0.015710;shellSort
121200;0;1818025;0.018070;shellSort
121300;0;1819526;0.017112;shellSort
121400;0;1821025;0.018187;shellSort
121500;0;1822526;0.016123;shellSort
121600;0;1824023;0.017747;shellSort
121700;0;1825526;0.016996;shellSort
121800;0;1827026;0.015783;shellSort
121900;0;1828525;0.018452;shellSort
122000;0;1830024;0.015536;shellSort
122100;0;1831527;0.016034;shellSort
122200;0;1833026;0.016131;shellSort
122300;0;1834528;0.017477;shellSort
122400;0;1836024;0.015730;shellSort
122500;0;1837525;0.018679;shellSort
122600;0;1839027;0.018450;shellSort
122700;0;1840527;0.021314;shellSort
122800;0;1842027;0.018351;shellSort
122900;0;1843522;0.016942;shellSort
123000;0;1845024;0.018570;shellSort
123100;0;1846525;0.017619;shellSort
123200;0;1848022;0.016315;shellSort
123300;0;1849524;0.015719;shellSort
123400;0;1851022;0.018186;shellSort
123500;0;1852525;0.017326;shellSort
123600;0;1854024;0.016706;shellSort
123700;0;1855525;0.016960;shellSort
123800;0;1857025;0.016638;shellSort
123900;0;1858528;0.017092;shellSort
124000;0;1860023;0.016132;shellSort
124100;0;1861524;0.020200;shellSort
124200;0;1863024;0.017730;shellSort
124300;0;1864525;0.017862;shellSort
124400;0;1866026;0.024344;shellSort
124500;0;1867525;0.020398;shellSort
124600;0;1869026;0.018006;shellSort
124700;0;1870526;0.016108;shellSort
124800;0;1872024;0.016201;shellSort
124900;0;1873527;0.016068;shellSort
125000;0;1875023;0.015520;shellSort
125100;0;1876525;0.019340;shellSort
125200;0;1878023;0.020771;shellSort
125300;0;1879526;0.021007;shellSort
125400;0;1881026;0.018588;shellSort
125500;0;1882526;0.020275;shellSort
125600;0;1884024;0.021250;shellSort
125700;0;1885524;0.019006;shellSort
125900;0;1888527;0.017362;shellSort
126000;0;1890024;0.017894;shellSort
126100;0;1891525;0.017284;shellSort
126200;0;1893027;0.018999;shellSort
126300;0;1894527;0.019514;shellSort
126400;0;1896025;0.017815;shellSort
126500;0;1897525;0.018645;shellSort
126600;0;1899025;0.020497;shellSort
126700;0;1900528;0.019631;shellSort
126800;0;1902026;0.017353;shellSort
126900;0;1903528;0.018849;shellSort
127000;0;1905023;0.021480;shellSort
127100;0;1906526;0.016534;shellSort
127200;0;1908024;0.019196;shellSort
127300;0;1909524;0.020961;shellSort
127400;0;1911025;0.020423;shellSort
127500;0;1912524;0.017913;shellSort
127600;0;1914025;0.018489;shellSort
127700;0;1915526;0.016915;shellSort
127800;0;1917026;0.016856;shellSort
127900;0;1918527;0.020706;shellSort
128000;0;1920022;0.018539;shellSort
128100;0;1921525;0.017494;shellSort
128200;0;1923025;0.017105;shellSort
128300;0;1924526;0.018106;shellSort
128400;0;1926025;0.016722;shellSort
128500;0;1927528;0.018200;shellSort
128700;0;1930528;0.016990;shellSort
128800;0;1932025;0.019152;shellSort
128900;0;1933526;0.019162;shellSort
129000;0;1935028;0.021327;shellSort
129100;0;1936525;0.017953;shellSort
129200;0;1938025;0.018610;shellSort
129300;0;1939525;0.020086;shellSort
129400;0;1941027;0.017135;shellSort
129500;0;1942528;0.018807;shellSort
129600;0;1944024;0.016539;shellSort
129700;0;1945526;0.021805;shellSort
129800;0;1947025;0.018066;shellSort
129900;0;1948528;0.021491;shellSort
130000;0;1950027;0.021905;shellSort
130100;0;1951526;0.021507;shellSort
130200;0;1953026;0.017691;shellSort
130300;0;1954529;0.017266;shellSort
130400;0;1956026;0.019453;shellSort
130500;0;1957527;0.019830;shellSort
130600;0;1959026;0.018582;shellSort
130700;0;1960527;0.017820;shellSort
130800;0;1962028;0.018139;shellSort
130900;0;1963528;0.018681;shellSort
131000;0;1965029;0.017828;shellSort
131100;0;2097621;0.021031;shellSort
131200;0;2099219;0.020572;shellSort
131300;0;2100822;0.020406;shellSort
131400;0;2102421;0.023451;shellSort
131500;0;2104023;0.018611;shellSort
131600;0;2105620;0.018931;shellSort
131700;0;2107223;0.020817;shellSort
131800;0;2108823;0.019528;shellSort
131900;0;2110424;0.019266;shellSort
132000;0;2112022;0.023283;shellSort
132100;0;2113620;0.020973;shellSort
132200;0;2115222;0.020419;shellSort
132300;0;2116823;0.019077;shellSort
132400;0;2118422;0.019767;shellSort
132500;0;2120023;0.020046;shellSort
132600;0;2121625;0.019758;shellSort
132700;0;2123224;0.021603;shellSort
132800;0;2124822;0.020024;shellSort
132900;0;2126423;0.023486;shellSort
133000;0;2128023;0.021526;shellSort
133100;0;2129626;0.020282;shellSort
133200;0;2131221;0.019134;shellSort
133300;0;2132823;0.018356;shellSort
133400;0;2134422;0.020802;shellSort
133500;0;2136025;0.018055;shellSort
133600;0;2137623;0.018661;shellSort
133700;0;2139222;0.020402;shellSort
133800;0;2140823;0.025611;shellSort
133900;0;2142423;0.022199;shellSort
134000;0;2144024;0.020935;shellSort
134100;0;2145625;0.018576;shellSort
134200;0;2147223;0.018815;shellSort
134300;0;2148824;0.019818;shellSort
134400;0;2150421;0.020108;shellSort
134500;0;2152024;0.021504;shellSort
134600;0;2153624;0.019751;shellSort
134700;0;2155224;0.022440;shellSort
134800;0;2156823;0.023145;shellSort
134900;0;2158426;0.021431;shellSort
135000;0;2160025;0.020467;shellSort
135100;0;2161627;0.018568;shellSort
135200;0;2163220;0.019400;shellSort
135300;0;2164821;0.020140;shellSort
135400;0;2166423;0.019117;shellSort
135500;0;2168023;0.024996;shellSort
135600;0;2169623;0.023952;shellSort
135700;0;2171222;0.019490;shellSort
135800;0;2172824;0.023730;shellSort
135900;0;2174425;0.024139;shellSort
136000;0;2176022;0.022453;shellSort
136100;0;2177624;0.020409;shellSort
136200;0;2179221;0.018804;shellSort
136300;0;2180824;0.021322;shellSort
136400;0;2182423;0.021335;shellSort
136500;0;2184024;0.026605;shellSort
136600;0;2185624;0.020807;shellSort
136700;0;2187227;0.019086;shellSort
136800;0;2188823;0.020082;shellSort
136900;0;2190424;0.021624;shellSort
137000;0;2192024;0.024741;shellSort
137100;0;2193625;0.020481;shellSort
137200;0;2195226;0.023051;shellSort
137300;0;2196823;0.024200;shellSort
137400;0;2198424;0.019302;shellSort
137500;0;2200024;0.019337;shellSort
137600;0;2201622;0.023258;shellSort
137700;0;2203225;0.019340;shellSort
137800;0;2204823;0.020134;shellSort
137900;0;2206425;0.020970;shellSort
138000;0;2208023;0.021854;shellSort
138100;0;2209626;0.022757;shellSort
138200;0;2211226;0.019967;shellSort
138300;0;2212825;0.021475;shellSort
138400;0;2214423;0.023762;shellSort
138500;0;2216023;0.019869;shellSort
138600;0;2217625;0.024382;shellSort
138700;0;2219226;0.019966;shellSort
138800;0;2220824;0.021173;shellSort
138900;0;2222425;0.022904;shellSort
139000;0;2224027;0.023665;shellSort
139100;0;2225627;0.023924;shellSort
139200;0;2227225;0.019488;shellSort
139300;0;2228821;0.019363;shellSort
139400;0;2230421;0.021719;shellSort
139500;0;2232024;0.020249;shellSort
139600;0;2233622;0.018590;shellSort
139700;0;2235224;0.021979;shellSort
139800;0;2236822;0.021496;shellSort
139900;0;2238425;0.022616;shellSort
140000;0;2240023;0.020929;shellSort
140100;0;2241623;0.022944;shellSort
140200;0;2243224;0.020060;shellSort
140300;0;2244822;0.022868;shellSort
140400;0;2246423;0.019876;shellSort
140500;0;2248024;0.024173;shellSort
140600;0;2249624;0.023922;shellSort
140700;0;2251225;0.021700;shellSort
140800;0;2252821;0.025045;shellSort
140900;0;2254424;0.024047;shellSort
141000;0;2256024;0.019655;shellSort
141100;0;2257625;0.022681;shellSort
141200;0;2259224;0.023581;shellSort
141300;0;2260827;0.025992;shellSort
141400;0;2262423;0.024009;shellSort
141500;0;2264025;0.021229;shellSort
141600;0;2265622;0.020157;shellSort
141700;0;2267223;0.020595;shellSort
141800;0;2268825;0.021571;shellSort
141900;0;2270424;0.023969;shellSort
142000;0;2272024;0.022709;shellSort
142100;0;2273624;0.020464;shellSort
142200;0;2275226;0.023769;shellSort
142300;0;2276827;0.023364;shellSort
142400;0;2278422;0.023571;shellSort
142500;0;2280024;0.022015;shellSort
142600;0;2281623;0.024296;shellSort
142700;0;2283226;0.023895;shellSort
142800;0;2284825;0.023723;shellSort
142900;0;2286425;0.022836;shellSort
143000;0;2288025;0.021945;shellSort
143100;0;2289628;0.022026;shellSort
143200;0;2291225;0.027068;shellSort
143300;0;2292826;0.020325;shellSort
143400;0;2294422;0.033452;shellSort
143500;0;2296023;0.020011;shellSort
143600;0;2297624;0.040666;shellSort
143700;0;2299224;0.028979;shellSort
143800;0;2300825;0.027755;shellSort
143900;0;2302424;0.021667;shellSort
144000;0;2304022;0.025625;shellSort
144100;0;2305625;0.023236;shellSort
144200;0;2307224;0.020042;shellSort
144300;0;2308826;0.024616;shellSort
144400;0;2310422;0.020934;shellSort
144500;0;2312025;0.019774;shellSort
144600;0;2313625;0.021600;shellSort
144700;0;2315226;0.024319;shellSort
144800;0;2316824;0.024507;shellSort
144900;0;2318423;0.021559;shellSort
145000;0;2320025;0.026461;shellSort
145100;0;2321626;0.024767;shellSort
145200;0;2323225;0.025075;shellSort
145300;0;2324826;0.020647;shellSort
145400;0;2326428;0.019645;shellSort
145500;0;2328025;0.033350;shellSort
145600;0;2329623;0.023082;shellSort
145700;0;2331224;0.028556;shellSort
145800;0;2332824;0.031607;shellSort
145900;0;2334427;0.022472;shellSort
146000;0;2336024;0.028357;shellSort
146100;0;2337626;0.024737;shellSort
146200;0;2339225;0.021885;shellSort
146300;0;2340828;0.024448;shellSort
146400;0;2342426;0.022587;shellSort
146500;0;2344024;0.033051;shellSort
146600;0;2345625;0.024146;shellSort
146700;0;2347225;0.024355;shellSort
146800;0;2348826;0.026317;shellSort
146900;0;2350427;0.027280;shellSort
147000;0;2352026;0.022385;shellSort
147100;0;2353627;0.021996;shellSort
147200;0;2355224;0.031202;shellSort
147300;0;2356827;0.024432;shellSort
147400;0;2358427;0.020129;shellSort
147500;0;2360022;0.022008;shellSort
147600;0;2361621;0.022292;shellSort
147700;0;2363224;0.021640;shellSort
147800;0;2364823;0.024603;shellSort
147900;0;2366425;0.024911;shellSort
148000;0;2368021;0.024498;shellSort
148100;0;2369622;0.023956;shellSort
148200;0;2371224;0.023228;shellSort
148300;0;2372824;0.020896;shellSort
148400;0;2374424;0.022993;shellSort
148500;0;2376022;0.025014;shellSort
148600;0;2377624;0.039237;shellSort
148700;0;2379225;0.025965;shellSort
148800;0;2380822;0.022349;shellSort
148900;0;2382424;0.024916;shellSort
149000;0;2384022;0.027584;shellSort
149100;0;2385625;0.044369;shellSort
149200;0;2387224;0.042596;shellSort
149300;0;2388825;0.022406;shellSort
149400;0;2390425;0.027175;shellSort
149500;0;2392028;0.025857;shellSort
149600;0;2393622;0.037294;shellSort
149700;0;2395223;0.022864;shellSort
149800;0;2396823;0.022057;shellSort
149900;0;2398424;0.039951;shellSort
150000;0;2400025;0.036417;shellSort
150100;0;2401624;0.027553;shellSort
150200;0;2403225;0.051069;shellSort
150300;0;2404825;0.027696;shellSort
150400;0;2406423;0.022284;shellSort
150500;0;2408026;0.052330;shellSort
150600;0;2409623;0.032524;shellSort
150700;0;2411225;0.034938;shellSort
150800;0;2412823;0.031704;shellSort
150900;0;2414426;0.021853;shellSort
151000;0;2416026;0.021565;shellSort
151100;0;2417626;0.026069;shellSort
151200;0;2419224;0.035592;shellSort
151300;0;2420824;0.028622;shellSort
151400;0;2422426;0.027656;shellSort
151500;0;2424027;0.026470;shellSort
151600;0;2425622;0.024483;shellSort
151700;0;2427223;0.023497;shellSort
151800;0;2428825;0.028923;shellSort
151900;0;2430425;0.028139;shellSort
152000;0;2432023;0.024790;shellSort
152100;0;2433623;0.025763;shellSort
152200;0;2435223;0.022423;shellSort
152300;0;2436826;0.024412;shellSort
152400;0;2438424;0.024720;shellSort
152500;0;2440026;0.027648;shellSort
152600;0;2441623;0.033794;shellSort
152700;0;2443226;0.034571;shellSort
152800;0;2444824;0.022582;shellSort
152900;0;2446424;0.027759;shellSort
153000;0;2448025;0.038220;shellSort
153100;0;2449624;0.052019;shellSort
153200;0;2451225;0.031555;shellSort
153300;0;2452826;0.031689;shellSort
153400;0;2454426;0.028653;shellSort
153500;0;2456027;0.029129;shellSort
153600;0;2457621;0.034253;shellSort
153700;0;2459224;0.028663;shellSort
153800;0;2460824;0.024748;shellSort
153900;0;2462425;0.026221;shellSort
154000;0;2464024;0.023471;shellSort
154100;0;2465627;0.028425;shellSort
154200;0;2467225;0.030412;shellSort
154300;0;2468827;0.022562;shellSort
154400;0;2470424;0.025999;shellSort
154500;0;2472025;0.026186;shellSort
154600;0;2473627;0.024990;shellSort
154700;0;2475225;0.027693;shellSort
154800;0;2476825;0.023985;shellSort
154900;0;2478425;0.028690;shellSort
155000;0;2480027;0.025572;shellSort
155100;0;2481628;0.022421;shellSort
155200;0;2483224;0.037571;shellSort
155300;0;2484826;0.038287;shellSort
155400;0;2486425;0.023789;shellSort
155500;0;2488028;0.023993;shellSort
155600;0;2489627;0.029478;shellSort
155700;0;2491223;0.034148;shellSort
155800;0;2492823;0.028605;shellSort
155900;0;2494426;0.031504;shellSort
156000;0;2496023;0.024175;shellSort
156100;0;2497624;0.024508;shellSort
156200;0;2499223;0.026134;shellSort
156400;0;2502425;0.030657;shellSort
156500;0;2504025;0.031470;shellSort
156600;0;2505626;0.026941;shellSort
156700;0;2507224;0.030113;shellSort
156800;0;2508822;0.024621;shellSort
156900;0;2510425;0.031293;shellSort
157000;0;2512024;0.027410;shellSort
