Кол-во элементов;Кол-во элементов в ^ 2;Кол-во перестановок;Кол-во сравнений;Сумма сравнений и перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
46400;2152960000;30016;720529;750545;660497;0.004006;quickSort
46500;2162250000;30116;722329;752445;662097;0.004040;quickSort
46600;2171560000;30216;724129;754345;663697;0.004023;quickSort
46700;2180890000;30316;725929;756245;665297;0.004051;quickSort
46800;2190240000;30416;727729;758145;666897;0.004105;quickSort
46900;2199610000;30516;729529;760045;668497;0.004054;quickSort
47000;2209000000;30616;731329;761945;670097;0.004649;quickSort
47100;2218410000;30716;733129;763845;671697;0.004084;quickSort
47200;2227840000;30816;734929;765745;673297;0.004092;quickSort
47300;2237290000;30916;736729;767645;674897;0.004106;quickSort
47400;2246760000;31016;738529;769545;676497;0.004183;quickSort
47500;2256250000;31116;740329;771445;678097;0.004120;quickSort
47600;2265760000;31216;742129;773345;679697;0.004131;quickSort
47700;2275290000;31316;743929;775245;681297;0.004202;quickSort
47800;2284840000;31416;745729;777145;682897;0.004195;quickSort
47900;2294410000;31516;747529;779045;684497;0.004376;quickSort
48000;2304000000;31616;749329;780945;686097;0.004353;quickSort
48100;2313610000;31716;751129;782845;687697;0.004183;quickSort
48200;2323240000;31816;752929;784745;689297;0.004196;quickSort
48300;2332890000;31916;754729;786645;690897;0.004197;quickSort
48400;2342560000;32016;756529;788545;692497;0.004236;quickSort
48500;2352250000;32116;758329;790445;694097;0.004219;quickSort
48600;2361960000;32216;760129;792345;695697;0.004310;quickSort
48700;2371690000;32316;761929;794245;697297;0.004319;quickSort
48800;2381440000;32416;763729;796145;698897;0.004273;quickSort
48900;2391210000;32516;765529;798045;700497;0.004287;quickSort
49000;2401000000;32616;767329;799945;702097;0.004267;quickSort
49100;2410810000;32716;769129;801845;703697;0.004278;quickSort
49200;2420640000;32767;770782;803549;705248;0.004428;quickSort
49300;2430490000;32767;772282;805049;706748;0.004325;quickSort
49400;2440360000;32767;773782;806549;708248;0.004312;quickSort
49500;2450250000;32767;775282;808049;709748;0.004347;quickSort
49600;2460160000;32767;776782;809549;711248;0.004334;quickSort
49700;2470090000;32767;778282;811049;712748;0.004914;quickSort
49800;2480040000;32767;779782;812549;714248;0.004351;quickSort
49900;2490010000;32767;781282;814049;715748;0.005709;quickSort
50000;2500000000;32767;782782;815549;717248;0.004381;quickSort
50100;2510010000;32767;784282;817049;718748;0.004397;quickSort
50200;2520040000;32767;785782;818549;720248;0.004820;quickSort
50300;2530090000;32767;787282;820049;721748;0.004389;quickSort
50400;2540160000;32767;788782;821549;723248;0.004502;quickSort
50500;2550250000;32767;790282;823049;724748;0.004434;quickSort
50600;2560360000;32767;791782;824549;726248;0.004422;quickSort
50700;2570490000;32767;793282;826049;727748;0.005036;quickSort
50800;2580640000;32767;794782;827549;729248;0.004451;quickSort
50900;2590810000;32767;796282;829049;730748;0.004452;quickSort
51000;2601000000;32767;797782;830549;732248;0.004436;quickSort
51100;2611210000;32767;799282;832049;733748;0.004565;quickSort
51200;2621440000;32767;800782;833549;735248;0.004507;quickSort
51300;2631690000;32767;802282;835049;736748;0.004789;quickSort
51400;2641960000;32767;803782;836549;738248;0.004685;quickSort
51500;2652250000;32767;805282;838049;739748;0.004438;quickSort
51600;2662560000;32767;806782;839549;741248;0.004833;quickSort
51700;2672890000;32767;808282;841049;742748;0.004419;quickSort
51800;2683240000;32767;809782;842549;744248;0.004726;quickSort
51900;2693610000;32767;811282;844049;745748;0.004433;quickSort
52000;2704000000;32767;812782;845549;747248;0.004399;quickSort
52100;2714410000;32767;814282;847049;748748;0.005365;quickSort
52200;2724840000;32767;815782;848549;750248;0.004442;quickSort
52300;2735290000;32767;817282;850049;751748;0.004417;quickSort
52400;2745760000;32767;818782;851549;753248;0.004580;quickSort
52500;2756250000;32767;820282;853049;754748;0.004399;quickSort
52600;2766760000;32767;821782;854549;756248;0.004362;quickSort
52700;2777290000;32767;823282;856049;757748;0.004368;quickSort
52800;2787840000;32767;824782;857549;759248;0.004673;quickSort
52900;2798410000;32767;826282;859049;760748;0.004356;quickSort
53000;2809000000;32767;827782;860549;762248;0.004890;quickSort
53100;2819610000;32767;829282;862049;763748;0.005112;quickSort
53200;2830240000;32767;830782;863549;765248;0.005313;quickSort
53300;2840890000;32767;832282;865049;766748;0.004348;quickSort
53400;2851560000;32767;833782;866549;768248;0.004333;quickSort
53500;2862250000;32767;835282;868049;769748;0.004321;quickSort
53600;2872960000;32767;836782;869549;771248;0.004334;quickSort
53700;2883690000;32767;838282;871049;772748;0.004333;quickSort
53800;2894440000;32767;839782;872549;774248;0.004303;quickSort
53900;2905210000;32767;841282;874049;775748;0.004985;quickSort
54000;2916000000;32767;842782;875549;777248;0.004313;quickSort
54100;2926810000;32767;844282;877049;778748;0.004329;quickSort
54200;2937640000;32767;845782;878549;780248;0.004293;quickSort
54300;2948490000;32767;847282;880049;781748;0.004316;quickSort
54400;2959360000;32767;848782;881549;783248;0.004287;quickSort
54500;2970250000;32767;850282;883049;784748;0.004318;quickSort
54600;2981160000;32767;851782;884549;786248;0.004618;quickSort
54700;2992090000;32767;853282;886049;787748;0.004265;quickSort
54800;3003040000;32767;854782;887549;789248;0.004299;quickSort
54900;3014010000;32767;856282;889049;790748;0.004716;quickSort
55000;3025000000;32767;857782;890549;792248;0.004257;quickSort
55100;3036010000;32767;859282;892049;793748;0.005154;quickSort
55200;3047040000;32767;860782;893549;795248;0.004611;quickSort
55300;3058090000;32767;862282;895049;796748;0.004254;quickSort
55400;3069160000;32767;863782;896549;798248;0.004248;quickSort
55500;3080250000;32767;865282;898049;799748;0.004257;quickSort
55600;3091360000;32767;866782;899549;801248;0.004247;quickSort
55700;3102490000;32767;868282;901049;802748;0.004931;quickSort
55800;3113640000;32767;869782;902549;804248;0.004249;quickSort
55900;3124810000;32767;871282;904049;805748;0.004247;quickSort
56000;3136000000;32767;872782;905549;807248;0.004875;quickSort
56100;3147210000;32767;874282;907049;808748;0.004229;quickSort
56200;3158440000;32767;875782;908549;810248;0.004634;quickSort
56300;3169690000;32767;877282;910049;811748;0.004208;quickSort
56400;3180960000;32767;878782;911549;813248;0.004669;quickSort
56500;3192250000;32767;880282;913049;814748;0.005429;quickSort
56600;3203560000;32767;881782;914549;816248;0.004189;quickSort
56700;3214890000;32767;883282;916049;817748;0.004889;quickSort
56800;3226240000;32767;884782;917549;819248;0.004172;quickSort
56900;3237610000;32767;886282;919049;820748;0.004810;quickSort
57000;3249000000;32767;887782;920549;822248;0.005624;quickSort
57100;3260410000;32767;889282;922049;823748;0.004646;quickSort
57200;3271840000;32767;890782;923549;825248;0.004815;quickSort
57300;3283290000;32767;892282;925049;826748;0.004853;quickSort
57400;3294760000;32767;893782;926549;828248;0.004777;quickSort
57500;3306250000;32767;895282;928049;829748;0.004692;quickSort
57600;3317760000;32767;896782;929549;831248;0.004590;quickSort
57700;3329290000;32767;898282;931049;832748;0.004707;quickSort
57800;3340840000;32767;899782;932549;834248;0.004223;quickSort
57900;3352410000;32767;901282;934049;835748;0.004473;quickSort
58000;3364000000;32767;902782;935549;837248;0.004143;quickSort
58100;3375610000;32767;904282;937049;838748;0.004145;quickSort
58200;3387240000;32767;905782;938549;840248;0.004134;quickSort
58300;3398890000;32767;907282;940049;841748;0.004116;quickSort
58400;3410560000;32767;908782;941549;843248;0.004130;quickSort
58500;3422250000;32767;910282;943049;844748;0.004146;quickSort
58600;3433960000;32767;911782;944549;846248;0.004017;quickSort
58700;3445690000;32767;913282;946049;847748;0.004113;quickSort
58800;3457440000;32767;914782;947549;849248;0.004461;quickSort
58900;3469210000;32767;916282;949049;850748;0.004995;quickSort
59000;3481000000;32767;917782;950549;852248;0.004143;quickSort
59100;3492810000;32767;919282;952049;853748;0.004778;quickSort
59200;3504640000;32767;920782;953549;855248;0.004615;quickSort
59300;3516490000;32767;922282;955049;856748;0.004171;quickSort
59400;3528360000;32767;923782;956549;858248;0.004159;quickSort
59500;3540250000;32767;925282;958049;859748;0.004167;quickSort
59600;3552160000;32767;926782;959549;861248;0.004175;quickSort
59700;3564090000;32767;928282;961049;862748;0.004174;quickSort
59800;3576040000;32767;929782;962549;864248;0.004189;quickSort
59900;3588010000;32767;931282;964049;865748;0.004235;quickSort
60000;3600000000;32767;932782;965549;867248;0.004835;quickSort
60100;3612010000;32767;934282;967049;868748;0.004193;quickSort
60200;3624040000;32767;935782;968549;870248;0.004618;quickSort
60300;3636090000;32767;937282;970049;871748;0.004214;quickSort
60400;3648160000;32767;938782;971549;873248;0.005511;quickSort
60500;3660250000;32767;940282;973049;874748;0.004272;quickSort
60600;3672360000;32767;941782;974549;876248;0.004226;quickSort
60700;3684490000;32767;943282;976049;877748;0.004342;quickSort
60800;3696640000;32767;944782;977549;879248;0.004238;quickSort
60900;3708810000;32767;946282;979049;880748;0.004282;quickSort
61000;3721000000;32767;947782;980549;882248;0.004247;quickSort
61100;3733210000;32767;949282;982049;883748;0.004272;quickSort
61200;3745440000;32767;950782;983549;885248;0.004282;quickSort
61300;3757690000;32767;952282;985049;886748;0.004268;quickSort
61400;3769960000;32767;953782;986549;888248;0.004264;quickSort
61500;3782250000;32767;955282;988049;889748;0.004273;quickSort
61600;3794560000;32767;956782;989549;891248;0.004298;quickSort
61700;3806890000;32767;958282;991049;892748;0.004284;quickSort
61800;3819240000;32767;959782;992549;894248;0.004300;quickSort
61900;3831610000;32767;961282;994049;895748;0.004286;quickSort
62000;3844000000;32767;962782;995549;897248;0.004304;quickSort
62100;3856410000;32767;964282;997049;898748;0.004310;quickSort
62200;3868840000;32767;965782;998549;900248;0.004340;quickSort
62300;3881290000;32767;967282;1000049;901748;0.004325;quickSort
62400;3893760000;32767;968782;1001549;903248;0.004886;quickSort
62500;3906250000;32767;970282;1003049;904748;0.004332;quickSort
62600;3918760000;32767;971782;1004549;906248;0.005536;quickSort
62700;3931290000;32767;973282;1006049;907748;0.004365;quickSort
62800;3943840000;32767;974782;1007549;909248;0.004359;quickSort
62900;3956410000;32767;976282;1009049;910748;0.004353;quickSort
63000;3969000000;32767;977782;1010549;912248;0.004417;quickSort
63100;3981610000;32767;979282;1012049;913748;0.004376;quickSort
63200;3994240000;32767;980782;1013549;915248;0.004374;quickSort
63300;4006890000;32767;982282;1015049;916748;0.005198;quickSort
63400;4019560000;32767;983782;1016549;918248;0.004398;quickSort
63500;4032250000;32767;985282;1018049;919748;0.004403;quickSort
63600;4044960000;32767;986782;1019549;921248;0.004415;quickSort
63700;4057690000;32767;988282;1021049;922748;0.004425;quickSort
63800;4070440000;32767;989782;1022549;924248;0.004420;quickSort
63900;4083210000;32767;991282;1024049;925748;0.005342;quickSort
64000;4096000000;32767;992782;1025549;927248;0.004424;quickSort
64100;4108810000;32767;994282;1027049;928748;0.004494;quickSort
64200;4121640000;32767;995782;1028549;930248;0.004449;quickSort
64300;4134490000;32767;997282;1030049;931748;0.004461;quickSort
64400;4147360000;32767;998782;1031549;933248;0.004598;quickSort
64500;4160250000;32767;1000282;1033049;934748;0.004441;quickSort
64600;4173160000;32767;1001782;1034549;936248;0.004455;quickSort
64700;4186090000;32767;1003282;1036049;937748;0.004469;quickSort
64800;4199040000;32767;1004782;1037549;939248;0.004466;quickSort
64900;4212010000;32767;1006282;1039049;940748;0.004473;quickSort
65000;4225000000;32767;1007782;1040549;942248;0.004825;quickSort
65100;4238010000;32767;1009282;1042049;943748;0.004478;quickSort
65200;4251040000;32767;1010782;1043549;945248;0.004480;quickSort
65300;4264090000;32767;1012282;1045049;946748;0.004486;quickSort
65400;4277160000;32767;1013782;1046549;948248;0.004482;quickSort
65500;4290250000;32767;1015282;1048049;949748;0.005093;quickSort
65600;4303360000;32832;1017042;1049874;951378;0.004502;quickSort
65700;4316490000;32932;1018942;1051874;953078;0.004496;quickSort
65800;4329640000;33032;1020842;1053874;954778;0.004525;quickSort
65900;4342810000;33132;1022742;1055874;956478;0.004520;quickSort
66000;4356000000;33232;1024642;1057874;958178;0.004566;quickSort
66100;4369210000;33332;1026542;1059874;959878;0.004577;quickSort
66200;4382440000;33432;1028442;1061874;961578;0.004572;quickSort
66300;4395690000;33532;1030342;1063874;963278;0.004575;quickSort
66400;4408960000;33632;1032242;1065874;964978;0.004592;quickSort
66500;4422250000;33732;1034142;1067874;966678;0.004605;quickSort
66600;4435560000;33832;1036042;1069874;968378;0.004617;quickSort
66700;4448890000;33932;1037942;1071874;970078;0.004635;quickSort
66800;4462240000;34032;1039842;1073874;971778;0.004639;quickSort
66900;4475610000;34132;1041742;1075874;973478;0.004646;quickSort
67000;4489000000;34232;1043642;1077874;975178;0.004669;quickSort
67100;4502410000;34332;1045542;1079874;976878;0.004690;quickSort
67200;4515840000;34432;1047442;1081874;978578;0.004683;quickSort
67300;4529290000;34532;1049342;1083874;980278;0.004698;quickSort
67400;4542760000;34632;1051242;1085874;981978;0.005473;quickSort
67500;4556250000;34732;1053142;1087874;983678;0.004739;quickSort
67600;4569760000;34832;1055042;1089874;985378;0.004818;quickSort
67700;4583290000;34932;1056942;1091874;987078;0.004838;quickSort
67800;4596840000;35032;1058842;1093874;988778;0.004748;quickSort
67900;4610410000;35132;1060742;1095874;990478;0.004772;quickSort
68000;4624000000;35232;1062642;1097874;992178;0.004796;quickSort
68100;4637610000;35332;1064542;1099874;993878;0.004776;quickSort
68200;4651240000;35432;1066442;1101874;995578;0.004786;quickSort
68300;4664890000;35532;1068342;1103874;997278;0.004805;quickSort
68400;4678560000;35632;1070242;1105874;998978;0.004803;quickSort
68500;4692250000;35732;1072142;1107874;1000678;0.004818;quickSort
68600;4705960000;35832;1074042;1109874;1002378;0.004823;quickSort
68700;4719690000;35932;1075942;1111874;1004078;0.004844;quickSort
68800;4733440000;36032;1077842;1113874;1005778;0.004842;quickSort
68900;4747210000;36132;1079742;1115874;1007478;0.004849;quickSort
69000;4761000000;36232;1081642;1117874;1009178;0.004868;quickSort
69100;4774810000;36332;1083542;1119874;1010878;0.005062;quickSort
69200;4788640000;36432;1085442;1121874;1012578;0.004884;quickSort
69300;4802490000;36532;1087342;1123874;1014278;0.005608;quickSort
69400;4816360000;36632;1089242;1125874;1015978;0.004888;quickSort
69500;4830250000;36732;1091142;1127874;1017678;0.004919;quickSort
69600;4844160000;36832;1093042;1129874;1019378;0.004913;quickSort
69700;4858090000;36932;1094942;1131874;1021078;0.004910;quickSort
69800;4872040000;37032;1096842;1133874;1022778;0.005822;quickSort
69900;4886010000;37132;1098742;1135874;1024478;0.004961;quickSort
70000;4900000000;37232;1100642;1137874;1026178;0.004939;quickSort
70100;4914010000;37332;1102542;1139874;1027878;0.004949;quickSort
70200;4928040000;37432;1104442;1141874;1029578;0.004981;quickSort
70300;4942090000;37532;1106342;1143874;1031278;0.005058;quickSort
70400;4956160000;37632;1108242;1145874;1032978;0.005271;quickSort
70500;4970250000;37732;1110142;1147874;1034678;0.005276;quickSort
70600;4984360000;37832;1112042;1149874;1036378;0.005229;quickSort
70700;4998490000;37932;1113942;1151874;1038078;0.005071;quickSort
70800;5012640000;38032;1115842;1153874;1039778;0.005055;quickSort
70900;5026810000;38132;1117742;1155874;1041478;0.005251;quickSort
71000;5041000000;38232;1119642;1157874;1043178;0.005757;quickSort
71100;5055210000;38332;1121542;1159874;1044878;0.005067;quickSort
71200;5069440000;38432;1123442;1161874;1046578;0.006399;quickSort
71300;5083690000;38532;1125342;1163874;1048278;0.005779;quickSort
71400;5097960000;38632;1127242;1165874;1049978;0.005619;quickSort
71500;5112250000;38732;1129142;1167874;1051678;0.005007;quickSort
71600;5126560000;38832;1131042;1169874;1053378;0.005098;quickSort
71700;5140890000;38932;1132942;1171874;1055078;0.005128;quickSort
71800;5155240000;39032;1134842;1173874;1056778;0.005105;quickSort
71900;5169610000;39132;1136742;1175874;1058478;0.005132;quickSort
72000;5184000000;39232;1138642;1177874;1060178;0.005160;quickSort
72100;5198410000;39332;1140542;1179874;1061878;0.005137;quickSort
72200;5212840000;39432;1142442;1181874;1063578;0.005141;quickSort
72300;5227290000;39532;1144342;1183874;1065278;0.005260;quickSort
