Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
99300;1638344;1836943;0.133208;heapSort
99400;1640120;1838919;0.147989;heapSort
99500;1641920;1840919;0.135645;heapSort
99600;1643694;1842893;0.128438;heapSort
99700;1645504;1844903;0.130997;heapSort
99800;1647296;1846895;0.118290;heapSort
99900;1649070;1848869;0.117871;heapSort
100000;1650854;1850853;0.108414;heapSort
100100;1652674;1852873;0.159358;heapSort
100200;1654438;1854837;0.121197;heapSort
100300;1656226;1856825;0.111907;heapSort
100400;1658004;1858803;0.130662;heapSort
100500;1659818;1860817;0.120058;heapSort
100600;1661588;1862787;0.124779;heapSort
100700;1663380;1864779;0.110241;heapSort
100800;1665158;1866757;0.154608;heapSort
0;0;0;0.000002;heapSort
1000;9708;11707;0.000835;heapSort
2000;21300;25299;0.002462;heapSort
3000;34252;40251;0.003481;heapSort
4000;47142;55141;0.004263;heapSort
5000;60932;70931;0.005445;heapSort
6000;74828;86827;0.006606;heapSort
7000;88764;102763;0.009182;heapSort
8000;102638;118637;0.010870;heapSort
9000;117222;135221;0.013125;heapSort
10000;131956;151955;0.013827;heapSort
11000;146686;168685;0.014351;heapSort
12000;161432;185431;0.014053;heapSort
13000;176158;202157;0.015623;heapSort
14000;190912;218911;0.015722;heapSort
15000;205644;235643;0.019650;heapSort
16000;220380;252379;0.020156;heapSort
17000;235696;269695;0.021457;heapSort
18000;251428;287427;0.021208;heapSort
19000;267138;305137;0.019887;heapSort
20000;282878;322877;0.021189;heapSort
21000;298608;340607;0.027514;heapSort
22000;314314;358313;0.030126;heapSort
23000;330012;376011;0.028441;heapSort
24000;345768;393767;0.029347;heapSort
25000;361454;411453;0.028622;heapSort
26000;377196;429195;0.029034;heapSort
27000;392934;446933;0.038110;heapSort
28000;408628;464627;0.039456;heapSort
29000;424378;482377;0.041215;heapSort
30000;440100;500099;0.046541;heapSort
31000;455790;517789;0.044353;heapSort
32000;471524;535523;0.045966;heapSort
33000;487536;553535;0.053529;heapSort
34000;504326;572325;0.048028;heapSort
35000;521128;591127;0.044777;heapSort
36000;537952;609951;0.049807;heapSort
37000;554754;628753;0.047088;heapSort
38000;571572;647571;0.058747;heapSort
39000;588372;666371;0.051282;heapSort
40000;605202;685201;0.050996;heapSort
41000;622018;704017;0.054173;heapSort
42000;638822;722821;0.048727;heapSort
43000;655646;741645;0.051684;heapSort
44000;672466;760465;0.063032;heapSort
45000;689270;779269;0.064584;heapSort
46000;706066;798065;0.062203;heapSort
